Network,Address,Name,Solidity Version,Txcount,Create Date
mainnet,0xf063c5e8033e425188f8764b11598fe10f991e5e,Contribution,v0.4.10,2,3/23/2017
mainnet,0xe38a4ceda9df6dae4af19ab7836afe1733f0989d,Contribution,v0.4.10,1,3/24/2017
mainnet,0xa64c21bc63e1eb2089a5ae68cccd177b6081ef21,ShibTools,0.8.10,1,1/28/2023
mainnet,0xa1b43b46befb2387d2df46cde82c3d454ef33c66,SafeSender,v0.4.10,2,3/23/2017
mainnet,0xd989b2df7d86613ea440ffa33394dc7ba48d6c31,Crowdsale,v0.4.19,2,4/11/2018
mainnet,0x0667794cf6dec1a8f865bc4313166d50b03e2fa5,OracleFactory,0.6.6,11,5/27/2021
mainnet,0xc0744398121ce2209e4d130671ae9910343b08ea,BTHRTokenSale,v0.4.21,1383,3/15/2018
mainnet,0x52ee48926c82f5bbfb7051eca499cfe2ef117ce6,LotteryRoundFactory,v0.4.9,2,3/08/2017
mainnet,0x305239f0bb2d9d7eab58f5123ac5d04226aa9c26,LotteryRoundFactory,v0.4.9,2,3/08/2017
mainnet,0x2f9860d5e8c1cb7b6816040756616c6aeb94063c,GWTCrowdsale,v0.4.21,6,4/11/2018
mainnet,0x7eb9f191f0280edea1178d2b9848f43ffd520193,ProspectorsObligationToken,v0.4.8,15,3/02/2017
mainnet,0x369fc7de8aee87a167244eb10b87eb3005780872,MainSale,v0.4.18,131,9/25/2018
mainnet,0x74e5f1a34a651c052d86dbd25042d6f710187f0a,ProspectorsObligationToken,v0.4.8,7,3/02/2017
mainnet,0xf6da07a8ffb5683314715d8c7a1a5c952b4e74ca,DoubleLandICO,v0.4.21,2,4/11/2018
mainnet,0x07307d0b136a79bac718f43388aed706389c4588,Alarm,v0.1.6,19,10/24/2015
mainnet,0x5d67888188772df8ed420e5be43820c9d98a8ef5,ICOCustomerDeposit,v0.4.8,4,2/14/2017
mainnet,0xf03262dce825acd93d0630d3e6ae495b7d907890,PassContractorCreator,v0.4.8,3,2/08/2017
mainnet,0x4a90fbd0f7339e7583d474b29324cea8267f90b6,PassProjectCreator,v0.4.8,1,2/08/2017
mainnet,0x3bf541f87056d134e0109be1be92978b26cb09e0,Contribution,v0.4.8,427,2/13/2017
mainnet,0xb4d2f83a3a33e23c0e81e7a3124ae8c214470b9d,MarginlessCrowdsale,v0.4.19,315,4/10/2018
mainnet,0x64aece61ede704cada1d3b19110373c007e27195,Mewn,0.8.7,0,3/14/2023
mainnet,0xa9f801f160fe6a866dd3404599350abbcaa95274,TokenTraderFactory,v0.4.6,482,2/08/2017
mainnet,0xbbb2ca82d7bc67c9e51ab3a1c4f5ab2a73e8d429,MyFundStorage,0.8.12,21,3/28/2022
mainnet,0xb1eb96f752c624dc784d80961a1accfaf348c923,TokenSellerFactory,v0.4.6,81,2/05/2017
mainnet,0x21ca8ee818f008692d3a6abd1a1beda5aaecf0e3,TokenTraderFactory,v0.4.6,11,2/05/2017
mainnet,0x394a39679feadb415384d37b5e2e3c7d568b62c1,Turkey,0.8.15,63,11/12/2022
mainnet,0xa9fba193140acb3dbae1da75d4a466cdd314d036,TokenTraderFactory,v0.4.6,10,1/25/2017
mainnet,0x4c05f2d0abd209a425d27cd5b1727444398fb2d1,ETHWARDS,0.8.7,33,1/28/2023
mainnet,0xb433165f1fdd851cff81507f687cd0b04b3214f9,MyFundStorage,0.8.12,17,3/29/2022
mainnet,0x6fc678b95442f5765b986a5792681b6e4367ff28,EthereumWrapped,0.8.13,3,12/21/2022
mainnet,0xdf9f1f1e6f4107f05dbb425a5f72b5366c8bac00,DurdenInu,0.8.4,21,11/10/2021
mainnet,0x551e7973dc165523ea3fcbc7b074004df218d2b1,BuilderComission,v0.4.4,4,12/27/2016
mainnet,0x66a8cc4cddd86a3d6ac34f553dd250983fee3fd4,BuilderInvoice,v0.4.4,31,12/27/2016
mainnet,0x5a4fc44325aa235b81ad60c60444f515fd418436,TokenTraderFactory,v0.4.6,19,12/19/2016
mainnet,0x01afc37f4f85babc47c0e2d0eababc7fb49793c8,TokenWrapper,v0.4.4,1154,12/06/2016
mainnet,0x2458fa37d7d81e05a65180195413d1db25f761e5,SpiceHours,v0.4.4,998,11/29/2016
mainnet,0x6bebfbb1707267bfdd1a9a3923728aa6f98b3f74,FLOFE,0.6.2,879,8/17/2021
mainnet,0xe5faa5837878c2a60cdf3b0ffef78151e8a88e11,EverETH,0.8.0,10,11/10/2021
mainnet,0x055a9c349cdc2a598439d6a45d0a83cad3864fdc,PassFundingCreator,v0.4.2,2,11/24/2016
mainnet,0xd62a7c1f32af500d2214a6d6d9b25dd65b398b7d,PassManagerCreator,v0.4.2,3,11/24/2016
mainnet,0x847a044af5225f994c60f43e8cf74d20f756187c,AssetStore,0.8.6,7,7/10/2022
mainnet,0xa363203a324a3f134348a0f2ffa4f5487adc3346,CrowdProposalFactory,0.6.12,3,5/19/2021
mainnet,0xe55ff8ab3326752c93d695a60b50609e324e1cb0,StrikeTokenCrowdsale,v0.4.24,12,1/02/2019
mainnet,0x31eb0d694eb2071e45e818d7c1beb627b938c25f,GooCrowdsale,v0.4.19,1,4/09/2018
mainnet,0x936f78b9852d12f5cb93177c1f84fb8513d06263,GolemNetworkTokenWrapped,v0.4.5,472,11/14/2016
mainnet,0xc4af56cd5254aef959d4bce2f75874007808b701,TokenTraderFactory,v0.4.0,425,11/13/2016
mainnet,0xa74476443119a942de498590fe1f2454d7d4ac0d,GolemNetworkToken,v0.4.4,1028395,11/11/2016
mainnet,0x28297291aebef85bed1b15b9d5fca3146c6ebb3f,GolemNetworkToken,v0.4.4,4,11/09/2016
mainnet,0xa0388ffb2a3c198dee723135e0caa423840b375a,Campaign,v0.4.4,5,11/09/2016
mainnet,0xde88ec7b6ac36ed99865098bebbc7756b00aed6f,GolemNetworkToken,v0.4.4,16,11/08/2016
mainnet,0x6e3ca63e4047eabb308e6006693fd86290380c74,GigaChadInu,0.8.10,57,7/10/2022
mainnet,0x4f1a3cc8049b1dc73881bf94146e8a1180fd4bd4,Tamago,0.8.13,39,7/10/2022
mainnet,0x1892694cdcafc62a66f6b82acd9f0980d6d0c80e,bar,v0.4.22,6,4/08/2018
mainnet,0xc589acb9da47e14a7131e7a1aa7bf577a7f5d2fd,TestSale,v0.4.22,7,4/08/2018
mainnet,0x1a9d9c16889fab83f6b1aa50703f1e0802d71e50,BatcoinSupreme,0.8.19,25,3/15/2023
mainnet,0xe3282094d332d26f7dfca853899ec1736f0295ce,TokenTraderFactory,v0.4.3,2,10/07/2016
mainnet,0x559b52b6a30ba913a7e8f85c4a6aa443a0fe66ab,TokenTraderFactory,v0.4.2,4,10/06/2016
mainnet,0x2e84e0639ea1f1cf9b6125b3ac7a19d8a405ed70,UnitedfansTokenCrowdsale,v0.4.21,2,4/08/2018
mainnet,0x4863e8c8bd928bd1cf85eea784736e35c2f48a6a,BlokTokenSale,v0.4.13,44,4/08/2018
mainnet,0x86c21c7440709d2aa5f81f55cfab1be671a05604,FLOSON,0.6.2,211,8/19/2021
mainnet,0xf1824160235039701acff1083f102a320fd3e683,MolochFactory,0.4.26,2,7/11/2019
mainnet,0x66230ca3603e071c942f9c1c8824be91c91f3a90,DaoChallenge,v0.3.5,7,9/14/2016
mainnet,0xf9b987f3e8ced5e4ac2f2804419890b20ce587d1,BOBO,0.8.0,149,2/01/2022
mainnet,0xb5232102e71a7ff376ebdeae59e19d031cbe30af,DaoChallenge,v0.3.5,5,9/05/2016
mainnet,0x901aef341506de081787eb7727360f55cc2d8377,NooCrowdsale,v0.4.21,1,4/07/2018
mainnet,0x4ebe2c526ee3ed4791a02960f53f65645f404ed6,TransparentToken,0.6.12,1304,8/19/2021
mainnet,0xce3b5ffca16fff926c890f0885a3e90ceb89db0a,GSI,v0.3.4,415,8/26/2016
mainnet,0x5ef629d83ce8084fe48cb1fac65781865952f9fc,SHIBarbarians,0.8.10,55,3/15/2023
mainnet,0xd8d4e59fabb7d8a1d013d577689cb612a8e5f826,GSI,v0.3.4,51,8/23/2016
mainnet,0xaf6d36e6a376cda44a5ce9280507e5e24132c143,GSI,v0.3.4,12,8/23/2016
mainnet,0xf0d8af9125de2761b42dbb0b1014bf232219a1c5,GSI,v0.3.4,15,8/22/2016
mainnet,0x65bbc91459aaad9603ef1345c6bb6396dd6772b9,GSI,v0.3.4,5,8/20/2016
mainnet,0x55986c1dcbf2fa1f3402c5df256272621624821f,BankBTC,0.8.6,572,8/19/2021
mainnet,0x6f069b9eab2967723217d320688a00eb2a9fb8fa,apollodoge,0.8.10,63,7/11/2022
mainnet,0x23a9dd26083bd725ac2f4c576bf93b3f812708db,GainmersSALE,v0.4.21,14,4/07/2018
mainnet,0x59fc053d7dc01f859f8c2673265edff4e75ebf9d,PUDGY,0.8.4,199,8/19/2021
mainnet,0x723ebb91e0918d1a537ab2ecc37da28f05956f53,PUDGY,0.8.4,1,8/19/2021
mainnet,0xc39d73fca64d4ffe2c78fb17e61b9c8489f7c5fb,YesNo,v0.3.5,146,8/05/2016
mainnet,0x5e851c761fc6b8da67459a74f7e2849032473d1f,EMACCrowdsale,v0.4.18,10,4/06/2018
mainnet,0x66c97148b91d9dd041dd12d136fa8375c66a9378,KingdomFactory,v0.3.5,1,7/31/2016
mainnet,0xcc9724b345887827cb5eae025cad9f4ccc3c90f6,KingdomFactory,v0.3.5,2,7/31/2016
mainnet,0xb50808dea4dd28a336d69f4b70aa13c97364b3fb,Frankencoin,0.8.13,7,12/21/2022
mainnet,0x9eab8e97c6326901a322803b27cae25e9c61b05f,PumpETH,0.8.4,435,8/20/2021
mainnet,0xa2d4b157dfe6f00817fdc071bf7926e0710024a1,EtherZaarFactory,v0.4.21,544,4/06/2018
mainnet,0xbe4eecbc7afb5ddba40dd3b327d5bf5c33b62a7e,EtherZaarFactory,v0.4.21,2,4/06/2018
mainnet,0x598af135e0249528835f3c2736f80257d725715a,EtherZaarFactory,v0.4.21,2,4/06/2018
mainnet,0x0fd433e474ecb81005ac906e0bcfab66e1d49371,MintGenerator,0.8.1,597,5/31/2021
mainnet,0xa7dfb33234098c66fde44907e918dad70a3f211c,GolemNetworkTokenBatching,v0.4.21,8473,4/05/2018
mainnet,0x69935c984d1c41b13a0afdc7576ea15a919f381b,USDCBank,0.7.6,51,3/16/2023
mainnet,0xf0cf09e616503a00ac6e216e562cca12a1ec8639,DoubleLandICO,v0.4.21,2,4/05/2018
mainnet,0x15fb0d51420d3259607c45d1f6f4ae2ff730b6c7,BOI,0.8.7,1323,7/11/2022
mainnet,0x25af8d824b3b078a589e47418a95b4388d1552f4,MICRODAO,v0.3.1,64,5/24/2016
mainnet,0x943bbeef41460a3f0f3ac7f7a062128ad0ba9cb1,DgxSwap,v0.3.2,3,5/15/2016
mainnet,0xd05d56acd892f33010d93ddf6d9593511b618946,DgxSwap,v0.3.2,2,5/15/2016
mainnet,0x775af804a5365c4d4b755c6b6028300ffe95a53e,BabyHex,0.8.13,178,10/07/2022
mainnet,0x534984707be8fd168371a01e1265f4019abf42ad,Crowdsale,v0.4.21,5,4/05/2018
mainnet,0x11b7ac560d0d3dcff851d7341a474f7ead96d811,MESSI,0.7.4,6,11/14/2022
mainnet,0xbb9bc244d798123fde783fcc1c72d3bb8c189413,DAO,v0.3.1,174623,4/30/2016
mainnet,0xb94579149647a77a5880ba6b39fd371ca417f5c5,LotteryFactory,0.7.6,15,7/11/2022
mainnet,0xb071e5c53094cabb971e98eba3b1a86be555c943,RipplePayMain,v0.3.1,2,4/25/2016
mainnet,0xdf022e8b92451335d79fb740754ce792cbcf4d43,BoneInu,0.8.13,57,3/16/2023
mainnet,0x0900a6804d73a50ee1f8b02b07c39c43f98e33f6,FTICrowdsale,0.5.9,1,6/26/2019
mainnet,0xbe0b47c4a65f31147c48fcac5f1ffe30fc260591,BNBClassic,0.7.4,12,10/07/2022
mainnet,0x9c74239a7a8a3969f4e0fdb3e592d64a60fb947f,MonthlyScheduleRepo,0.6.12,1,3/16/2023
mainnet,0x9c3f96975324c51ecfe3722191655d1028575282,GOONZ,0.8.15,451,3/16/2023
mainnet,0xa17ec9694d1f83f681d7ba67cee7eec0d916de37,StakePoolCreator,0.7.6,1,2/03/2021
mainnet,0x75262fdd8ae0b4dc5397756ac8d991995de477dd,StakePoolEpochRewardCreator,0.7.6,1,2/03/2021
mainnet,0xa2eb7375f225d8f4d6f97f8ddd287d20c446ed1d,LunaShib,0.7.6,12,5/22/2022
mainnet,0x6daa2ca19196291f162e11174f21da3c64b83094,CitizenOne,v0.4.21,2,4/04/2018
mainnet,0xb9724eda3510d64eabb0c2ecf5ccc068ad052bd1,Crowdsale,v0.4.21,88,4/04/2018
mainnet,0xc9d7dc7816c0be33bf643d5e43bbae069852efbb,LoansManager,0.8.3,6,10/07/2022
mainnet,0xfc440f51c020a0d2c22bf3c36f9cb13105915152,Creator,v0.4.21,1,6/20/2018
mainnet,0xa77f8ed6d7db1bb2b2a64bf19bd71f3bf18465b3,USDCPIGGYBANK,0.8.11,305,7/14/2022
mainnet,0xef9a85c6c6f61b59d7a371afcb519f5f55d07d53,ArtToujourICO,v0.4.17,43,4/03/2018
mainnet,0xbc83e77e15aa600f447d9421ce84c21298eae93b,Factory,v0.4.24,11,6/20/2018
mainnet,0xb0fe6581875550421ed1fe4a9ea717fa4fb97308,LuckCashCrowdsale,v0.4.21,1581,4/03/2018
mainnet,0x2be7289263638afc9a5b27728e2effe411df50d7,TimelockCreator,0.8.6,2,8/21/2021
mainnet,0x30ff719b6931d2d593519fbbfdadc4d052a22122,OneSignature,0.8.13,66,12/22/2022
mainnet,0xae52658de9d0b33eaafa2c68d290a563ff27c34d,iNode,0.8.15,17,10/07/2022
mainnet,0xac9e71971412b630e0eef43c27ed48a21661fc5e,Ether,0.8.0,8,1/31/2023
mainnet,0x63b6d9a72c0dc7a46f8fffd3064d615a2da68f6b,BabysFLOKI,0.8.13,4,11/14/2022
mainnet,0xf7c38d4d8c0b2c221d96742ffda884ce335dc065,Santacatoken,0.8.7,64,12/23/2022
mainnet,0xae8e6f11220dc4a826a11777eef147d62892d5f2,EMACCrowdsale,v0.4.18,1,3/31/2018
mainnet,0xe842d31d775c297eee7e081c0e39ae14d57714f7,ZaydaNFT,0.8.17,2,12/22/2022
mainnet,0x3372885bd670ae08235d5c47383ae0efeb9dfdd4,TokenLiquidity,v0.4.24,2,6/19/2018
mainnet,0x4e4478891f3e97dd79f08a0d483d3a5dffb78d45,MainASJMultiClaim,0.8.13,2,5/23/2022
mainnet,0x3eb315dc2885135f9c70ad1b58283cc00a1e4695,CryptualProjectToken,v0.4.24,1,6/16/2018
mainnet,0x67675239fa58c84e75f947c14f566842dccb69ae,PixiaAI,0.8.17,3260,1/30/2023
mainnet,0x332a209b905646950f0f74a32aa8f3163bf1d1e1,PUPPER,0.7.4,63,3/31/2022
mainnet,0xb7918f9099157b1564a6a323caca438b5d2885c7,KimeraTokenCrowdsale,v0.4.21,2,4/02/2018
mainnet,0xe9e649c379a64a489da84783431bc79547044342,KimeraTokenCrowdsale,v0.4.21,1,3/31/2018
mainnet,0x86e79aa8c6e29ffbac7ce104c1e5e766791cbdf7,Future,0.7.4,115,8/26/2022
mainnet,0x7ee4417d8041dea4a0dac4597df3a33b0b83c092,QUACK,0.8.13,13,7/13/2022
mainnet,0x226856c5f882efa0454df860cef0935f8c3b3118,TokenCutter,0.8.0,554,3/31/2022
mainnet,0x9b707b728d741982b8a94ff6af90d5d2ee653988,FetchDC,0.8.16,109,8/26/2022
mainnet,0xfb64d64dbbe0632ab3f2da6185406ad39094477b,Lunaku,0.8.7,43,7/13/2022
mainnet,0x1a1a759078a9d7ed9e867b0f0d0e4173b95b69ec,proofTokenFactory,0.8.0,5,3/31/2022
mainnet,0xd9a2eb0f89663c4b5b89e06fa51e87b8afa910af,SaudiCamelClub,0.8.10,34,7/13/2022
mainnet,0xd236ab7b5f96c3b5a6a055bf8d5847aaa89bc876,Argentina,0.7.4,7,11/15/2022
mainnet,0xf5a0396836119dbe3c128ea11a93e2e59f9d21bc,TestSale,v0.4.22,4,4/02/2018
mainnet,0xf5618f27f08e4ed6890103385bb9f756822b5d27,PalliumCrowdsale,v0.4.20,11,4/02/2018
mainnet,0xfe7f8a61d8b89f74c95ecb653c63fa245b08fc17,BancorKiller,v0.4.24,2,6/18/2018
mainnet,0x84e60b87d8e75e45d813ad24ead8dce84c74189b,SilcCrowdsale,v0.4.24,25,6/17/2018
mainnet,0x5b38a73f9db3f5e12bb4dcb5a434fb3bd3972e53,Split,0.8.13,22,8/25/2022
mainnet,0x2199d7f0247de0adff8045da177d8b0836b7b205,MemeTv,0.8.13,139,11/15/2022
mainnet,0x2cdf107d3d92aedc333ca45201e8d8f36a47cb9d,SplitFactory,0.8.13,6,8/25/2022
mainnet,0x00fc2e075bc935c7c4283d277b90e6b9c822a105,PoolManager,v0.4.17,23,6/17/2018
mainnet,0xa7cbf860379a6a564b2a289369d9a4806827550c,Crowdsale,v0.4.21,1,4/01/2018
mainnet,0x294c8d59a3c932c6f4eef5b9bcf6805b03eb49b7,Elevate,0.8.16,1,10/07/2022
mainnet,0x967958db20f9466d2fb3f1dee866671155fb308f,OKLGAtomicSwap,0.8.4,73,2/04/2022
mainnet,0xf787a49936baec31ee3439df07d37954502f2ec9,ShibSupport,0.8.13,15,3/16/2023
mainnet,0xba7cc8894db7e03796b66b56d20ee1345d60a3eb,DCFC,0.8.16,671,8/27/2022
mainnet,0x426037cc746e8de7c49ea9ab87ffd5ba3b9d61e0,OKLGAtomicSwap,0.8.4,2,2/04/2022
mainnet,0xd67abbdc587549af6bf8f62361c1d91116ae6d77,ICNQCrowdsale,v0.4.19,94,3/31/2018
mainnet,0xc7c6d400b1bcf7841a1b5061a4d69525c9aa0966,McFlyCrowd,v0.4.19,62,3/31/2018
mainnet,0x17f8afb63dfcdcc90ebe6e84f060cc306a98257d,NebulaToken,v0.4.19,12882,3/30/2018
mainnet,0xafa774a3a8017dbb60b8595b7d55530bb54f5010,BabyJesus,0.8.7,1,8/23/2021
mainnet,0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a,CrwdToken,v0.4.11,518,3/30/2018
mainnet,0xb87e3aa135e9a1c198ec5486e278a1443b51cc1d,ERC20Factory,0.8.13,2,3/17/2023
mainnet,0x3073b6384e32e103ea4ac09b4b14aed01275bc8f,Moonbase,0.8.15,56,10/08/2022
mainnet,0x7617e3b61cc14e03c8d035103a39e2f382c1e8e7,Shiba,0.6.12,43,8/23/2021
mainnet,0x1b34e0d9d5e5ea2fefe3945f5abe1a4c32741b9c,Wrapper,0.8.12,1,4/01/2022
mainnet,0x8c52748c7d7c5ee8a6f82db872b58536acbb992e,Autopilot,0.8.13,485,1/31/2023
mainnet,0x78ea6700931ffb0224ae7b4554ce826fba8132c5,DoubleLandICOtest,v0.4.21,2,3/30/2018
mainnet,0x173d7352bd5182f6de43a754277b6d22ef1eadae,DoubleLandICO_TEST,v0.4.18,2,3/29/2018
mainnet,0x3b78f4e1becaeaca1ca87788e08fed2214d7ef85,Katana,0.8.15,99,3/17/2023
mainnet,0xa46cec26b732cd3d5674d7a9e36b2f60b58e4039,DoubleLandICO_TEST,v0.4.21,2,3/29/2018
mainnet,0x867e40cb43c2c809c3d691a3d005026a46bdd411,Crowdsale,0.4.16,11,5/31/2021
mainnet,0x628df6fbc6b7fc5fccba0c1408aef5d242ea9784,RAM,0.8.9,66,8/26/2022
mainnet,0x35ced9349943292f8a3b2e0a96fec76d7877ac4e,BancorKiller,v0.4.24,3,6/15/2018
mainnet,0x45810cf27de9a7ec70b403bf32f5b0e6bc1669de,RDOToken,v0.4.21,1,3/28/2018
mainnet,0xcc3572f8f39643890746e09e0f908ef7153b2a6b,MooTokenSale,v0.4.21,257,3/29/2018
mainnet,0x0e29eaed3e3cfef358b1657b5573100dd4628a55,Crowdsale,v0.4.24,23,6/15/2018
mainnet,0x6745e0a2b46ae8310070293c17861bd3c866a020,Kozo,0.8.15,16,11/15/2022
mainnet,0xfe719edbb4c329afce5df20eb1519d19e72dddbd,BitcubCrowdsale,v0.4.23,5,5/09/2018
mainnet,0xa18c99732952f2498b2f4bd19f199450e292e102,Metadata,0.8.0,2,3/18/2023
mainnet,0x37047e71d4225577ad04d5229fbaa00cd4a573af,RDOToken,v0.4.21,1,3/28/2018
mainnet,0xe21224ebc10218d2267574201e512c1732b502db,iNode512,0.8.15,22,10/08/2022
mainnet,0x44cfbcb1ca0d3df0925dda3354e955d38d78ad6b,LiabilityFactory,v0.4.24,7,6/14/2018
mainnet,0x097ea5508917aaa2011ae5b0bb236bda34a3a0a8,LuckyAI,0.8.19,174,3/18/2023
mainnet,0x96132c7c1fde251e75b5ecb9036c352460efc296,AMADEUS,0.6.12,12,7/14/2022
mainnet,0x591f00270158113033066e73bd1793aedd2fbcba,Dream,0.7.4,40,8/27/2022
mainnet,0x4ac5c0c70e11ee3ae8aba5f739d14fa650158412,PayMeta,0.8.9,38,3/18/2023
mainnet,0x4597bf1e21068d23826f993f8bf60524b8301b82,Ether,0.8.0,4,1/31/2023
mainnet,0xf852a0d9e1accbd4c86651bf9d336660b32ceaca,GOHELP,0.8.17,43,10/09/2022
mainnet,0x6c74e2a1074abe18969be37210b93e681a40b35a,WarpControl,0.6.6,246,2/06/2021
mainnet,0x6bf7c0f6bad2be0d5afc2b4817aa5c0c0a81be9c,Pitquidity,0.8.4,7,8/26/2021
mainnet,0xeeb582e562b08b946f44c1a62f5347a62332454b,Poodle,0.8.9,9,2/01/2023
mainnet,0xa65714333090ac5effa6329945436d3d93a2f0cc,Etheriuminu,0.8.0,3,2/01/2023
mainnet,0x801836f7a5b10a30c0feeedab531cdc76c41e66b,VantageCrowdsale,v0.4.17,6,3/28/2018
mainnet,0x5f7f8e59c4a5fffb3ef02a65d37073bc1af84892,DateCoinCrowdsale,v0.4.19,5,3/28/2018
mainnet,0x32a8c2da487ff26ef5778fd44dc8eaa73d7bb437,BancorKiller,v0.4.24,2,6/14/2018
mainnet,0x1860b26155ce3319ace6d1a7ad3a363b58bc97c5,MatchBettingFactory,v0.4.24,35,6/13/2018
mainnet,0x34da65eddabbc20d27ce1c5b8d8a8e83e62fd42d,Crowdsale,v0.4.21,7,3/27/2018
mainnet,0x2695bd31d1a624659a3c29052263168ef88c324b,Nabuto,0.8.13,402,4/01/2022
mainnet,0x582256f0a7b4eaaabf4f43051074c5a2cc8bceeb,Cryptoshini,0.8.7,25,2/05/2022
mainnet,0xe962c670def6712787e9431e76f9255219883653,HackerDAO,0.8.11,25,3/17/2023
mainnet,0x1359b8857987b0dd8186aedf32b995fada07431c,ProofOfHelp,0.8.17,35,10/08/2022
mainnet,0x13c645bd9d6f7b133e143726b7f26c704eb56005,xSAFX,0.8.7,74,7/15/2022
mainnet,0x23cd2e6b283754fd2340a75732f9ddbb5d11807e,nftEverRise,0.8.13,1337,4/02/2022
mainnet,0xb3b07030e19e6cef5b63d9d38da1acf2f3eb8036,XPLL,0.5.16,165,6/03/2021
mainnet,0x2e6a8306286600e564c16aa0b7a93fced09d586a,WeR1,0.8.17,1535,10/08/2022
mainnet,0x42425981257dde45cc96b19c3a0abb4cd68e6650,McFlyCrowd,v0.4.19,2,3/26/2018
mainnet,0x57f7169809e0f30c2f3d7332710115c1f9236525,Chameleon,0.8.4,2933,5/25/2022
mainnet,0xe095268fed6ef4f16f96d6bd4d264b87b3994dfd,BitConnectInu,0.8.10,52,5/25/2022
mainnet,0x75e3f62bf58a615d9bb3b599456d1b4b2e4c27a5,IGCoin,v0.4.25,23,6/13/2018
mainnet,0x729c2bac7ffef4330607e49c67364c28e8515c9d,OHC_Crowdsale,v0.4.19,32,3/26/2018
mainnet,0x8b77c7d14cc23c6eac90ffcc7c857792da2283e6,BancorKiller,v0.4.24,3,6/13/2018
mainnet,0x5effa1d19fb26867ab1ae88d13accc3fb6360c81,BankOfHati,0.8.13,38,5/25/2022
mainnet,0xd2fb63ba4a7500376a4fd414b67affdd490625d8,StakePoolHasOperatorCreator,0.7.6,1,2/09/2021
mainnet,0x8b4f27b50d622b74716944475bfce0a6b79de573,NokuCustomERC20Service,v0.4.19,17,3/26/2018
mainnet,0xdffeee3ad9d9418d5e34a25a7ff35ad8cd4bdb46,OdogeBurner,0.8.13,16,3/18/2023
mainnet,0x71101fef13108dc8635ed5e0c95074eabebd8b83,GUNDATH,0.6.12,2,8/26/2021
mainnet,0x575af43b9a0554517869640786f627ec054d4489,TSUKI,0.7.4,58,10/09/2022
mainnet,0x7ea823c960f86296a2d275b86a6c14f70fd29f0e,TestD,0.8.15,2,11/16/2022
mainnet,0x7e71596ea1e3ddab8922ad5525360bdda823f949,GasMoney,0.7.6,132,12/24/2022
mainnet,0x4afd3841d4f8a01aa9fa3a3c236f4e2fb3c91dbd,RewardToken,0.8.17,19,12/24/2022
mainnet,0xd8f84be333985da59590895b4cd42569ba1dbb80,GOOSER,0.8.13,10,7/16/2022
mainnet,0xc721a9f504b854ff168183064a5e4dd9a668db88,Wukoin,0.8.7,655,2/06/2022
mainnet,0x90383118ec2fd1c94558ce4a738b900839797dbb,Pot_O_Gold,0.8.15,51,3/18/2023
mainnet,0xb9eaffbe61f11c3682dd276e8ee3d42e2871c036,BettingRouter,0.8.7,217,10/09/2022
mainnet,0x2abd63ce3308f214de90c4a7a00ec125636cd9fa,MyStorage,0.8.12,9,4/02/2022
mainnet,0xf726d071bfc09236b2d24e3e3de435874d4cc58c,BankOfRyoshi,0.8.13,2284,4/02/2022
mainnet,0xed58d5a24f783de68822a824052bff6f6ae664f0,Tsukiverse,0.6.12,1,8/27/2021
mainnet,0xd1d50bbbaf5d1cf08d241a9e0295523bf6c27af8,"$10,110 ",0.7.4,234,8/28/2022
mainnet,0x98665ffc926aa54fe21cd60f865382448764775f,TakETH_Easy,0.8.7,250,10/10/2022
mainnet,0x22eb23a7968294e1693bd4a026cfec5a80f31c95,OHC_Crowdsale,v0.4.19,1,3/24/2018
mainnet,0x0c50be2c6c9f47ee41478b79ded755d81e47932d,SuperiorApe,0.8.13,29,4/02/2022
mainnet,0x8883a44a9e7b72f7dd083e2e7322d5b7d30e36f8,$BANKINU,0.6.12,28,8/27/2021
mainnet,0x1d18259f2a88ebee3a87a8d3feb03b41b16255f3,BONER,0.8.13,1385,3/18/2023
mainnet,0x7bf3041d2a611dd15d2cae392b0974f19d909fdd,MMMbCoinCrowdsale,v0.4.19,1,3/24/2018
mainnet,0x90f72905f1ee43b5ab9625cbed6b758fc3c6fab9,EverStaking,0.8.7,2,2/02/2023
mainnet,0xcc6350d730eab8c075ef1aa94aee9942a1fc2398,EverStaking,0.8.7,2,2/02/2023
mainnet,0x3c673ff696f61b4c136fdf1d7aa4af4a884cfd55,EverStaking,0.8.7,2,2/02/2023
mainnet,0xf81604275d18bfd315535a8a5567ceb83dc4a3f6,PROT,0.8.17,198,10/10/2022
mainnet,0xeb58cbc02fa1eb966e8d27e90559a00c518e4234,Verse,0.8.4,356,8/28/2021
mainnet,0xa1445611c9cb2fe0451105059c899f98cc82e0e8,Yorn,0.8.17,144,10/10/2022
mainnet,0x97756478114e44e8d7a511057486749d3c7ccafb,Tsukiverse,0.6.12,135,8/28/2021
mainnet,0xa0b5d9e05978d052accb951233598b5a932f693e,EverStaking,0.8.7,2,2/01/2023
mainnet,0x578dc16c47327429ff1594fa3eb77a96f38438e0,ParadigmZero,0.8.17,1113,2/01/2023
mainnet,0x3b1d8701397ab3cf86f10b0ef03854cfa06a2fa3,CxNcontract,v0.4.21,3,3/23/2018
mainnet,0xd3603688394f00ca66194a128747c10da06c5281,SwapTokenLockerFactory,0.6.12,2,2/12/2021
mainnet,0x93a1d4e1fc050fb0c3e8bf5046e210f35c87d693,CultCapital,0.8.13,103,4/02/2022
